ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-02-02 08:18:01,22.139077365089204,21.268379734431573,22.636157977091152,22.139077365089204,22.139077365089204,-0.20762089478986112,-0.20762089478986112,-0.20762089478986112,-0.20762089478986112,-0.20762089478986112,-0.20762089478986112,0.0,0.0,0.0,21.93145647029934
2020-02-02 08:23:01,22.142112393760772,21.261034765901957,22.614892524740764,22.142112393760772,22.142112393760772,-0.2108622190747426,-0.2108622190747426,-0.2108622190747426,-0.2108622190747426,-0.2108622190747426,-0.2108622190747426,0.0,0.0,0.0,21.93125017468603
2020-02-02 08:28:01,22.145147422432338,21.252865453044155,22.659406037902496,22.145147422432338,22.145147422432338,-0.21427129323963537,-0.21427129323963537,-0.21427129323963537,-0.21427129323963537,-0.21427129323963537,-0.21427129323963537,0.0,0.0,0.0,21.9308761291927
2020-02-02 08:33:01,22.148182451103906,21.258390483777212,22.53199207733475,22.148182451103906,22.148182451103906,-0.21782454234635573,-0.21782454234635573,-0.21782454234635573,-0.21782454234635573,-0.21782454234635573,-0.21782454234635573,0.0,0.0,0.0,21.93035790875755
2020-02-02 08:38:01,22.15121747977547,21.23017851254474,22.585194244236234,22.15121747977547,22.15121747977547,-0.2214957763272181,-0.2214957763272181,-0.2214957763272181,-0.2214957763272181,-0.2214957763272181,-0.2214957763272181,0.0,0.0,0.0,21.929721703448255
2020-02-02 08:43:01,22.154252508447037,21.201050488525322,22.623594568459385,22.154252508447037,22.154252508447037,-0.2252563716812551,-0.2252563716812551,-0.2252563716812551,-0.2252563716812551,-0.2252563716812551,-0.2252563716812551,0.0,0.0,0.0,21.928996136765782
2020-02-02 08:48:01,22.157287537118602,21.21875739874567,22.63600573081233,22.157287537118602,22.157287537118602,-0.2290754751863867,-0.2290754751863867,-0.2290754751863867,-0.2290754751863867,-0.2290754751863867,-0.2290754751863867,0.0,0.0,0.0,21.928212061932214
2020-02-02 08:53:01,22.160322565790167,21.255997103588758,22.652652339677292,22.160322565790167,22.160322565790167,-0.23292022817897215,-0.23292022817897215,-0.23292022817897215,-0.23292022817897215,-0.23292022817897215,-0.23292022817897215,0.0,0.0,0.0,21.927402337611195
2020-02-02 08:58:01,22.163357594461733,21.270674695818744,22.617241814524764,22.163357594461733,22.163357594461733,-0.23675600971035235,-0.23675600971035235,-0.23675600971035235,-0.23675600971035235,-0.23675600971035235,-0.23675600971035235,0.0,0.0,0.0,21.92660158475138
2020-02-02 09:03:01,22.166392623133298,21.258358151742403,22.638867879437814,22.166392623133298,22.166392623133298,-0.24054669678055896,-0.24054669678055896,-0.24054669678055896,-0.24054669678055896,-0.24054669678055896,-0.24054669678055896,0.0,0.0,0.0,21.92584592635274
2020-02-02 09:08:01,22.169427651804863,21.218483811317356,22.573386679561878,22.169427651804863,22.169427651804863,-0.24425493971213463,-0.24425493971213463,-0.24425493971213463,-0.24425493971213463,-0.24425493971213463,-0.24425493971213463,0.0,0.0,0.0,21.925172712092728
2020-02-02 09:13:01,22.172462680476432,21.214896100630035,22.634240139630016,22.172462680476432,22.172462680476432,-0.24784245050015238,-0.24784245050015238,-0.24784245050015238,-0.24784245050015238,-0.24784245050015238,-0.24784245050015238,0.0,0.0,0.0,21.92462022997628
2020-02-02 09:18:01,22.175497709147997,21.24622220765408,22.588298889464316,22.175497709147997,22.175497709147997,-0.25127030205718226,-0.25127030205718226,-0.25127030205718226,-0.25127030205718226,-0.25127030205718226,-0.25127030205718226,0.0,0.0,0.0,21.924227407090815
2020-02-02 09:23:01,22.178532737819562,21.234233095897164,22.61743449865623,22.178532737819562,22.178532737819562,-0.2544992359330892,-0.2544992359330892,-0.2544992359330892,-0.2544992359330892,-0.2544992359330892,-0.2544992359330892,0.0,0.0,0.0,21.924033501886473
2020-02-02 09:28:01,22.181567766491128,21.20628570552094,22.651596362100697,22.181567766491128,22.181567766491128,-0.2574899762308125,-0.2574899762308125,-0.2574899762308125,-0.2574899762308125,-0.2574899762308125,-0.2574899762308125,0.0,0.0,0.0,21.924077790260316
2020-02-02 09:33:01,22.184602795162693,21.26427934809609,22.592763400008394,22.184602795162693,22.184602795162693,-0.2602035472184976,-0.2602035472184976,-0.2602035472184976,-0.2602035472184976,-0.2602035472184976,-0.2602035472184976,0.0,0.0,0.0,21.924399247944194
2020-02-02 09:38:01,22.187637823834258,21.215881272805888,22.675594114945252,22.187637823834258,22.187637823834258,-0.2626015922024336,-0.2626015922024336,-0.2626015922024336,-0.2626015922024336,-0.2626015922024336,-0.2626015922024336,0.0,0.0,0.0,21.925036231631825
2020-02-02 09:43:01,22.190672852505823,21.273667365977154,22.598363335384974,22.190672852505823,22.190672852505823,-0.26464669111209854,-0.26464669111209854,-0.26464669111209854,-0.26464669111209854,-0.26464669111209854,-0.26464669111209854,0.0,0.0,0.0,21.926026161393725
2020-02-02 09:48:01,22.193707881177392,21.213222427995472,22.600386392722445,22.193707881177392,22.193707881177392,-0.2663026743474487,-0.2663026743474487,-0.2663026743474487,-0.2663026743474487,-0.2663026743474487,-0.2663026743474487,0.0,0.0,0.0,21.927405206829942
2020-02-02 09:53:01,22.196742909848957,21.24878189771036,22.596450232767317,22.196742909848957,22.196742909848957,-0.26753493036535525,-0.26753493036535525,-0.26753493036535525,-0.26753493036535525,-0.26753493036535525,-0.26753493036535525,0.0,0.0,0.0,21.929207979483603
2020-02-02 09:58:01,22.199777938520523,21.260143815320863,22.64440138716529,22.199777938520523,22.199777938520523,-0.2683107045502023,-0.2683107045502023,-0.2683107045502023,-0.2683107045502023,-0.2683107045502023,-0.2683107045502023,0.0,0.0,0.0,21.93146723397032
2020-02-02 10:03:01,22.202812967192088,21.199218895827034,22.609283458838078,22.202812967192088,22.202812967192088,-0.26859938699416935,-0.26859938699416935,-0.26859938699416935,-0.26859938699416935,-0.26859938699416935,-0.26859938699416935,0.0,0.0,0.0,21.93421358019792
2020-02-02 10:08:01,22.205847995863657,21.259348682554318,22.6294111042319,22.205847995863657,22.205847995863657,-0.2683727868388481,-0.2683727868388481,-0.2683727868388481,-0.2683727868388481,-0.2683727868388481,-0.2683727868388481,0.0,0.0,0.0,21.937475209024807
2020-02-02 10:13:01,22.20888302453522,21.265435441661705,22.676484594877568,22.20888302453522,22.20888302453522,-0.26760539096530794,-0.26760539096530794,-0.26760539096530794,-0.26760539096530794,-0.26760539096530794,-0.26760539096530794,0.0,0.0,0.0,21.94127763356991
2020-02-02 10:18:01,22.211918053206787,21.25967729617501,22.703453262243926,22.211918053206787,22.211918053206787,-0.266274604868311,-0.266274604868311,-0.266274604868311,-0.266274604868311,-0.266274604868311,-0.266274604868311,0.0,0.0,0.0,21.945643448338476
2020-02-02 10:23:01,22.214953081878352,21.352113199238257,22.6222107949246,22.214953081878352,22.214953081878352,-0.2643609737849841,-0.2643609737849841,-0.2643609737849841,-0.2643609737849841,-0.2643609737849841,-0.2643609737849841,0.0,0.0,0.0,21.950592108093367
2020-02-02 10:28:01,22.217991155497977,21.263038577819504,22.670966070112375,22.217991155497977,22.217991155497977,-0.2618483821478654,-0.2618483821478654,-0.2618483821478654,-0.2618483821478654,-0.2618483821478654,-0.2618483821478654,0.0,0.0,0.0,21.956142773350113
2020-02-02 10:33:01,22.2210292291176,21.29642676633645,22.60599708269729,22.2210292291176,22.2210292291176,-0.2587242297120023,-0.2587242297120023,-0.2587242297120023,-0.2587242297120023,-0.2587242297120023,-0.2587242297120023,0.0,0.0,0.0,21.9623049994056
2020-02-02 10:38:01,22.224067302737225,21.319702652869996,22.66115515948407,22.224067302737225,22.224067302737225,-0.254979582795208,-0.254979582795208,-0.254979582795208,-0.254979582795208,-0.254979582795208,-0.254979582795208,0.0,0.0,0.0,21.969087719942017
2020-02-02 10:43:01,22.22710537635685,21.272365501340442,22.642417150093923,22.22710537635685,22.22710537635685,-0.2506092993142138,-0.2506092993142138,-0.2506092993142138,-0.2506092993142138,-0.2506092993142138,-0.2506092993142138,0.0,0.0,0.0,21.976496077042636
2020-02-02 10:48:01,22.230143449976474,21.303695748319274,22.692175468970223,22.230143449976474,22.230143449976474,-0.24561212644685193,-0.24561212644685193,-0.24561212644685193,-0.24561212644685193,-0.24561212644685193,-0.24561212644685193,0.0,0.0,0.0,21.984531323529623
2020-02-02 10:53:01,22.233181523596098,21.32119085604238,22.67468320131663,22.233181523596098,22.233181523596098,-0.23999076996493002,-0.23999076996493002,-0.23999076996493002,-0.23999076996493002,-0.23999076996493002,-0.23999076996493002,0.0,0.0,0.0,21.99319075363117
2020-02-02 10:58:01,22.236219597215722,21.316774455798765,22.671148594116964,22.236219597215722,22.236219597215722,-0.23375193451362217,-0.23375193451362217,-0.23375193451362217,-0.23375193451362217,-0.23375193451362217,-0.23375193451362217,0.0,0.0,0.0,22.0024676627021
2020-02-02 11:03:01,22.239257670835347,21.345678010859913,22.691287170962813,22.239257670835347,22.239257670835347,-0.2269063343130267,-0.2269063343130267,-0.2269063343130267,-0.2269063343130267,-0.2269063343130267,-0.2269063343130267,0.0,0.0,0.0,22.01235133652232
2020-02-02 11:08:01,22.242295744454967,21.29121024623271,22.762448679634666,22.242295744454967,22.242295744454967,-0.21946867399043113,-0.21946867399043113,-0.21946867399043113,-0.21946867399043113,-0.21946867399043113,-0.21946867399043113,0.0,0.0,0.0,22.022827070464537
2020-02-02 11:13:01,22.245333818074595,21.386218127068954,22.71172508660288,22.24533381807459,22.24533381807459,-0.21145759943825965,-0.21145759943825965,-0.21145759943825965,-0.21145759943825965,-0.21145759943825965,-0.21145759943825965,0.0,0.0,0.0,22.033876218636337
